id,label,keyframes
signer0_sample598,49,"[24, 28, 32]"
signer0_sample599,60,"[25, 30, 36, 46, 54, 58]"
signer0_sample600,204,[19]
signer0_sample601,167,"[22, 26, 49, 56]"
signer0_sample602,160,"[20, 25]"
signer0_sample603,183,"[18, 22, 31]"
signer0_sample604,200,"[18, 22, 26, 30, 37, 41]"
signer0_sample605,38,"[17, 22, 26, 30, 34, 38, 42]"
signer0_sample606,223,"[36, 40]"
signer0_sample607,151,"[18, 23, 27, 32, 37, 43]"
signer0_sample608,218,"[18, 22, 51]"
signer0_sample609,28,"[22, 26, 38]"
signer0_sample610,111,"[16, 20, 26, 31]"
signer0_sample611,113,"[8, 16, 25, 33]"
signer0_sample612,220,"[21, 35, 44]"
signer0_sample613,175,"[19, 24, 31]"
signer0_sample614,196,"[18, 23, 39]"
signer0_sample615,34,"[20, 30]"
signer0_sample616,136,"[22, 26, 30, 34]"
signer0_sample617,1,"[19, 30, 34]"
signer0_sample618,144,"[19, 23, 33]"
signer0_sample619,196,"[20, 25, 31, 40, 45, 63, 70]"
signer0_sample620,46,"[18, 33, 42, 50, 60]"
signer0_sample621,60,"[25, 29, 33, 37, 45, 53, 71]"
signer0_sample622,150,"[20, 25, 30, 35, 40]"
signer0_sample623,36,"[20, 25, 42]"
signer0_sample624,74,[19]
signer0_sample625,198,"[20, 24]"
signer0_sample626,176,"[19, 29, 33, 42]"
signer0_sample627,32,"[17, 23]"
signer0_sample628,75,"[19, 23, 27, 31, 35, 39]"
signer0_sample629,174,"[22, 27, 41, 45, 50]"
signer0_sample630,21,"[10, 20, 30, 40]"
signer0_sample631,118,"[21, 45]"
signer0_sample632,188,"[17, 23]"
signer0_sample633,197,"[16, 20, 25, 29]"
signer0_sample634,103,"[17, 21, 25, 29]"
signer0_sample635,73,"[4, 8, 22]"
signer0_sample636,88,"[27, 32]"
signer0_sample637,78,"[17, 22, 29]"
signer0_sample638,92,"[17, 27]"
signer0_sample639,151,"[16, 21, 25, 29, 34]"
signer0_sample640,171,"[24, 28, 33]"
signer0_sample641,194,[25]
signer0_sample642,212,"[22, 30]"
signer0_sample643,154,"[17, 21, 25, 29]"
signer0_sample644,108,"[10, 20, 31, 41]"
signer0_sample645,97,"[25, 30, 36]"
signer0_sample646,70,[24]
signer0_sample647,207,"[20, 25, 29]"
signer0_sample648,181,[35]
signer0_sample649,92,"[19, 30]"
signer0_sample650,12,"[20, 34, 44]"
signer0_sample651,139,"[9, 20, 24, 28, 35, 41]"
signer0_sample652,31,"[24, 28, 34]"
signer0_sample653,159,"[22, 26, 31, 36, 55, 74]"
signer0_sample654,16,"[19, 23]"
signer0_sample655,167,"[19, 24, 37, 46]"
signer0_sample656,126,"[8, 18, 22, 33, 37, 41, 45]"
signer0_sample657,126,"[17, 29]"
signer0_sample658,151,"[19, 23, 27, 31]"
signer0_sample659,171,"[24, 32, 37, 43]"
signer0_sample660,146,"[19, 25]"
signer0_sample661,8,"[21, 26, 30]"
signer0_sample662,184,"[19, 23, 34]"
signer0_sample663,66,"[25, 29, 33, 45]"
signer0_sample664,145,"[25, 30, 34, 38]"
signer0_sample665,95,"[22, 26, 34, 38, 42, 46]"
signer0_sample666,213,[19]
signer0_sample667,205,"[23, 38]"
signer0_sample668,144,"[18, 24, 39]"
signer0_sample669,209,"[17, 26, 32]"
signer0_sample670,5,"[31, 39]"
signer0_sample671,121,"[21, 27, 31]"
signer0_sample672,219,[38]
signer0_sample673,225,"[18, 22, 26, 30]"
signer0_sample674,32,[25]
signer0_sample675,82,"[23, 32]"
signer0_sample676,159,"[21, 25, 31, 35, 50]"
signer0_sample677,55,"[19, 25, 29, 33]"
signer0_sample678,99,"[18, 22, 26, 34, 39, 43]"
signer0_sample679,92,"[16, 20, 31, 35, 39, 45]"
signer0_sample680,168,"[20, 24, 28, 32, 37, 41]"
signer0_sample681,95,"[18, 22, 45, 55, 59, 63, 67, 71]"
signer0_sample682,161,"[23, 29]"
signer0_sample683,124,"[21, 30, 37]"
signer0_sample684,122,"[19, 25, 29, 35]"
signer0_sample685,218,"[18, 22, 26, 44]"
signer0_sample686,164,"[19, 24, 31]"
signer0_sample687,43,"[25, 31, 39]"
signer0_sample688,158,"[18, 22, 26, 30]"
signer0_sample689,100,"[21, 27, 31, 35, 39, 45]"
signer0_sample690,129,"[23, 27, 32, 37]"
signer0_sample691,140,"[26, 43]"
signer0_sample692,148,"[9, 32]"
signer0_sample693,128,"[25, 29]"
signer0_sample694,94,[21]
signer0_sample695,10,"[23, 28, 32]"
signer0_sample696,100,"[16, 20, 28, 33]"
signer0_sample697,75,"[20, 25, 29, 33]"
signer0_sample698,182,"[32, 36, 40]"
signer0_sample699,4,"[22, 40, 44, 48]"
signer0_sample700,127,"[15, 19, 24, 28]"
signer0_sample701,153,"[7, 11, 23, 28, 32]"
signer0_sample702,53,"[22, 27]"
signer0_sample703,200,"[20, 24, 28, 32, 36]"
signer0_sample704,200,"[20, 26, 30, 34, 38, 42]"
signer0_sample705,105,[30]
signer0_sample706,131,"[16, 20, 25, 39, 43]"
signer0_sample707,149,"[11, 22, 32, 43]"
signer0_sample708,20,"[22, 26, 30, 34, 38]"
signer0_sample709,155,[21]
signer0_sample710,86,[25]
signer0_sample711,146,"[23, 29]"
signer0_sample712,90,[33]
signer0_sample713,12,"[26, 33, 40]"
signer0_sample714,66,"[24, 29, 33, 37, 41, 45, 51]"
signer0_sample715,131,"[19, 27, 40]"
signer0_sample716,156,"[18, 22, 26, 30, 35, 39, 45]"
signer0_sample717,67,"[21, 25]"
signer0_sample718,33,[22]
signer0_sample719,81,"[11, 22, 32, 43]"
signer0_sample720,80,"[19, 34]"
signer0_sample721,92,"[17, 21, 32, 36, 40, 46, 51, 58]"
signer0_sample722,60,"[24, 30, 34, 40, 44, 48]"
signer0_sample723,93,"[20, 29]"
signer0_sample724,44,"[20, 33, 37]"
signer0_sample725,171,"[23, 28, 32]"
signer0_sample726,119,"[27, 32, 58]"
signer0_sample727,42,"[14, 18, 25, 30, 36]"
signer0_sample728,189,"[21, 25, 31, 35, 42, 46, 50]"
signer0_sample729,130,"[14, 41, 45]"
signer0_sample730,57,"[19, 28, 32]"
signer0_sample731,220,"[18, 33]"
signer0_sample732,125,"[17, 21, 26, 34, 38]"
signer0_sample733,54,"[23, 27]"
signer0_sample734,137,[26]
signer0_sample735,189,"[18, 27, 31]"
signer0_sample736,103,"[14, 18, 22]"
signer0_sample737,5,"[23, 28, 32, 41, 45]"
signer0_sample738,206,"[18, 24, 28]"
signer0_sample739,203,"[21, 25, 29, 35, 39, 43, 47, 51]"
signer0_sample740,150,"[20, 25, 31, 35]"
signer0_sample741,65,"[27, 31]"
signer0_sample742,106,"[22, 27]"
signer0_sample743,110,[21]
signer0_sample744,48,"[20, 24, 30, 34]"
signer0_sample745,104,"[21, 33, 37]"
signer0_sample746,218,"[18, 25, 46, 55]"
signer0_sample747,181,"[20, 35, 39]"
signer0_sample748,186,"[18, 30, 35]"
signer0_sample749,58,[20]
signer0_sample750,29,"[20, 32]"
signer0_sample751,147,"[18, 31, 35, 39]"
signer0_sample752,34,"[20, 34, 39]"
signer0_sample753,61,[17]
signer0_sample754,81,"[12, 16, 23, 34]"
signer0_sample755,8,"[20, 25, 29, 33]"
signer0_sample756,135,"[18, 23, 27, 31, 35]"
signer0_sample757,201,"[28, 42, 51]"
signer0_sample758,76,"[21, 25, 31]"
signer0_sample759,72,"[26, 33, 46, 51]"
signer0_sample760,95,"[19, 23, 27, 32, 36, 40, 44]"
signer0_sample761,82,"[22, 26, 34]"
signer0_sample762,201,[58]
signer0_sample763,107,"[25, 30, 39]"
signer0_sample764,222,"[9, 19, 28, 38]"
signer0_sample765,53,[22]
signer0_sample766,17,"[23, 28, 32, 36, 40, 44, 48, 52, 56]"
signer0_sample767,19,"[18, 23, 29, 33, 39, 43]"
signer0_sample768,99,"[22, 26, 33, 38, 42]"
signer0_sample769,73,"[13, 22]"
signer0_sample770,65,"[20, 26, 32]"
signer0_sample771,51,"[17, 21, 25, 29, 38]"
signer0_sample772,158,"[15, 19, 23]"
signer0_sample773,111,"[19, 23, 27, 31]"
signer0_sample774,40,[30]
signer0_sample775,6,"[26, 35, 39]"
signer0_sample776,224,"[24, 30]"
signer0_sample777,175,"[21, 25, 29, 33]"
signer0_sample778,109,"[17, 21, 25, 35, 47, 53, 80]"
signer0_sample779,22,"[22, 26, 36]"
signer0_sample780,17,"[23, 27, 31, 35, 39, 43, 47]"
signer0_sample781,158,"[19, 24, 28, 32]"
signer0_sample782,221,"[16, 23, 29, 33]"
signer0_sample783,137,"[21, 25]"
signer0_sample784,169,[31]
signer0_sample785,38,"[26, 30, 34, 38, 42, 46, 50]"
signer0_sample786,44,"[20, 26, 34, 39, 43]"
signer0_sample787,163,"[19, 23, 28, 35, 39, 43, 47]"
signer0_sample788,132,"[12, 18, 33]"
signer0_sample789,64,"[27, 32, 37, 45, 50, 54, 58, 62, 68, 72, 87, 91, 98]"
signer0_sample790,71,"[18, 22, 27, 32]"
signer0_sample791,17,"[25, 29, 33, 37, 41]"
signer0_sample792,12,[32]
signer0_sample793,105,"[26, 32]"
signer0_sample794,10,"[24, 46, 50]"
signer0_sample795,51,"[18, 22, 26, 30]"
signer0_sample796,198,"[20, 24]"
signer0_sample797,27,"[24, 35, 40]"
signer0_sample798,29,[21]
signer0_sample799,49,"[24, 28, 32, 36]"
signer0_sample800,134,"[19, 25]"
signer0_sample801,142,"[37, 46]"
signer0_sample802,174,"[16, 21, 33, 37, 41]"
signer0_sample803,48,"[20, 25, 30, 34, 38]"
signer0_sample804,203,"[20, 24, 28, 41]"
signer0_sample805,208,"[20, 26]"
signer0_sample806,83,"[20, 28, 32, 58, 62, 67, 71, 75]"
signer0_sample807,146,"[20, 24]"
signer0_sample808,41,"[26, 36, 46, 50, 58]"
signer0_sample809,42,"[15, 30, 34]"
signer0_sample810,192,"[25, 29, 34]"
signer0_sample811,75,"[17, 22, 26, 30, 35]"
signer0_sample812,7,"[19, 25, 29, 33, 37]"
signer0_sample813,172,"[18, 25, 34]"
signer0_sample814,89,"[18, 22, 29, 34]"
signer0_sample815,186,"[19, 34, 38, 42]"
signer0_sample816,171,"[22, 32]"
signer0_sample817,213,[19]
signer0_sample818,121,"[23, 28, 32, 37, 60]"
signer0_sample819,176,"[17, 30, 40, 44]"
signer0_sample820,70,"[27, 32]"
signer0_sample821,172,"[17, 21, 35]"
signer0_sample822,155,"[16, 31, 38]"
signer0_sample823,87,"[18, 28, 38, 44]"
signer0_sample824,45,"[21, 25, 31, 35]"
signer0_sample825,84,"[18, 26, 30]"
signer0_sample826,201,"[42, 59]"
signer0_sample827,128,"[24, 29]"
signer0_sample828,194,"[34, 43]"
signer0_sample829,164,"[20, 25, 29]"
signer0_sample830,123,"[24, 29, 33]"
signer0_sample831,21,"[11, 22, 32, 43]"
signer0_sample832,168,"[20, 26, 30]"
signer0_sample833,180,"[25, 29, 35, 44]"
signer0_sample834,113,"[8, 16, 24, 32]"
signer0_sample835,186,"[18, 22, 34, 38]"
signer0_sample836,72,"[23, 30, 54, 60]"
signer0_sample837,193,"[23, 30, 37, 43, 48]"
signer0_sample838,39,"[28, 33]"
signer0_sample839,111,"[17, 21, 27, 32]"
signer0_sample840,158,"[17, 22, 26]"
signer0_sample841,15,"[22, 28, 34]"
signer0_sample842,152,[23]
signer0_sample843,64,"[24, 28, 32, 41, 45, 49, 56, 60, 72, 80, 88, 98]"
signer0_sample844,90,"[10, 19, 29, 38]"
signer0_sample845,52,"[21, 27, 31, 37, 41, 45, 49, 54, 58, 62]"
signer0_sample846,48,"[21, 25, 29, 33, 37]"
signer0_sample847,85,"[22, 34, 38]"
signer0_sample848,95,"[19, 23, 34, 38, 43]"
signer0_sample849,216,"[16, 21, 25, 32, 39, 43]"
signer0_sample850,149,"[11, 23, 34, 46]"
signer0_sample851,180,"[27, 31, 37, 43]"
signer0_sample852,33,"[13, 22, 26]"
signer0_sample853,203,"[21, 26, 30, 34, 38]"
signer0_sample854,105,[23]
signer0_sample855,202,"[32, 36]"
signer0_sample856,195,"[18, 22, 26, 30, 35, 40, 45, 49]"
signer0_sample857,138,"[18, 32]"
signer0_sample858,93,"[19, 23, 30, 35]"
signer0_sample859,132,"[17, 21, 25, 40]"
signer0_sample860,113,"[17, 26]"
signer0_sample861,210,"[22, 35]"
signer0_sample862,101,"[15, 29]"
signer0_sample863,78,"[19, 23, 27, 31]"
signer0_sample864,4,"[22, 26, 36, 49, 55, 59, 63, 75]"
signer0_sample865,65,"[21, 25, 29]"
signer0_sample866,95,"[21, 32, 36, 41, 45, 49]"
signer0_sample867,97,"[24, 30, 34]"
signer0_sample868,174,"[15, 33]"
signer0_sample869,90,"[20, 30]"
signer0_sample870,51,"[18, 22, 26, 34, 38]"
signer0_sample871,172,"[20, 32, 38]"
signer0_sample872,106,"[24, 28, 33]"
signer0_sample873,12,[44]
signer0_sample874,167,"[23, 44, 48, 52, 56, 60]"
signer0_sample875,205,[19]
signer0_sample876,210,"[19, 23, 34, 38, 42]"
signer0_sample877,179,"[18, 40, 51, 55]"
signer0_sample878,64,"[7, 14, 22, 29]"
signer0_sample879,193,"[22, 26, 30, 34]"
signer0_sample880,112,"[21, 25, 30]"
signer0_sample881,51,"[20, 28]"
signer0_sample882,184,"[24, 29, 39, 45, 50]"
signer0_sample883,217,"[19, 23, 28, 32]"
signer0_sample884,29,"[22, 33]"
signer0_sample885,160,"[19, 25]"
signer0_sample886,56,"[22, 35]"
signer0_sample887,127,"[17, 24, 28, 32, 36]"
signer0_sample888,147,"[18, 29, 33, 37]"
signer0_sample889,46,"[18, 28, 34, 38]"
signer0_sample890,105,[31]
signer0_sample891,6,"[19, 29, 33, 40]"
signer0_sample892,0,"[19, 38]"
signer0_sample893,159,"[28, 32, 38, 42]"
signer0_sample894,119,"[19, 25, 42]"
signer0_sample895,191,"[30, 37, 41, 45, 49, 53, 57, 61]"
signer0_sample896,124,"[21, 28, 35]"
signer0_sample897,13,"[24, 28]"
signer0_sample898,52,"[25, 29, 33, 38, 42]"
signer0_sample899,187,"[22, 26, 30, 34, 38, 45]"
signer0_sample900,211,"[26, 30]"
signer0_sample901,109,"[15, 19, 34, 38, 50, 58]"
signer0_sample902,41,"[34, 48]"
signer0_sample903,142,"[13, 26, 39, 52]"
signer0_sample904,89,"[20, 25, 29]"
signer0_sample905,210,"[18, 32]"
signer0_sample906,23,"[21, 25, 29]"
signer0_sample907,11,"[12, 24, 36, 48]"
signer0_sample908,103,"[19, 23, 27]"
signer0_sample909,72,"[28, 50, 54, 60]"
signer0_sample910,96,"[8, 17, 25, 34]"
signer0_sample911,86,[24]
signer0_sample912,216,"[21, 25, 30]"
signer0_sample913,212,"[21, 25, 29]"
signer0_sample914,181,"[40, 44]"
signer0_sample915,145,"[22, 26, 34]"
signer0_sample916,174,"[19, 25, 29, 45, 49, 59]"
signer0_sample917,176,"[14, 19, 30, 40]"
signer0_sample918,44,"[17, 23, 27, 31, 43]"
signer0_sample919,172,"[20, 25, 29, 33, 37]"
signer0_sample920,85,"[28, 32]"
signer0_sample921,148,[48]
signer0_sample922,116,"[18, 22, 30]"
signer0_sample923,43,"[20, 28, 33, 37]"
signer0_sample924,81,"[10, 20, 31, 41]"
signer0_sample925,211,"[23, 30, 34]"
signer0_sample926,178,"[19, 24, 29]"
signer0_sample927,45,"[22, 27, 31]"
signer0_sample928,89,"[9, 18, 22, 26]"
signer0_sample929,110,"[21, 25]"
signer0_sample930,131,"[21, 26, 30, 43]"
signer0_sample931,121,"[22, 26, 30]"
signer0_sample932,211,"[20, 26, 32]"
signer0_sample933,32,"[31, 35, 39]"
signer0_sample934,67,"[20, 24, 28]"
signer0_sample935,224,[26]
signer0_sample936,3,"[18, 29, 40, 45]"
signer0_sample937,42,"[20, 37]"
signer0_sample938,76,"[18, 22, 30]"
signer0_sample939,61,"[18, 25]"
signer0_sample940,7,"[20, 25, 30, 36, 42]"
signer0_sample941,206,"[16, 22]"
signer0_sample942,38,"[18, 23, 27, 33, 37]"
signer0_sample943,24,"[19, 24, 28, 52]"
signer0_sample944,176,"[16, 32, 36, 45, 52]"
signer0_sample945,134,"[19, 25]"
signer0_sample946,132,"[16, 20, 39]"
signer0_sample947,185,"[14, 18, 22, 31, 35, 39]"
signer0_sample948,221,"[17, 28, 34]"
signer0_sample949,119,"[28, 43]"
signer0_sample950,39,"[19, 24, 51, 58, 67, 73, 90, 95, 107]"
signer0_sample951,141,"[17, 30, 34]"
signer0_sample952,165,"[21, 25, 29]"
signer0_sample953,85,"[27, 31, 35]"
signer0_sample954,194,"[24, 34, 42]"
signer0_sample955,211,"[23, 32]"
signer0_sample956,12,"[16, 30, 36, 44]"
signer0_sample957,129,"[22, 28, 39]"
signer0_sample958,204,[17]
signer0_sample959,185,"[13, 17, 21, 25, 29, 33, 44]"
signer0_sample960,43,"[19, 24, 31, 39]"
signer0_sample961,180,"[25, 29, 34]"
signer0_sample962,214,"[21, 25, 29, 33, 37, 52, 56, 60]"
signer0_sample963,159,"[23, 27, 31, 53, 67, 71]"
signer0_sample964,74,"[46, 50, 54, 59]"
signer0_sample965,25,"[22, 28, 32, 41, 45]"
signer0_sample966,30,"[20, 25, 33]"
signer0_sample967,139,"[18, 22, 26]"
signer0_sample968,155,"[26, 37]"
signer0_sample969,105,"[25, 31]"
signer0_sample970,41,"[42, 51, 55]"
signer0_sample971,218,"[20, 24, 28, 33, 37, 74]"
signer0_sample972,108,"[9, 18, 26, 35]"
signer0_sample973,26,"[25, 35]"
signer0_sample974,82,"[22, 26]"
signer0_sample975,156,"[19, 23, 27, 32, 36, 40, 44, 50]"
signer0_sample976,175,"[21, 29, 37]"
signer0_sample977,217,"[21, 26, 32]"
signer0_sample978,209,"[19, 24]"
signer0_sample979,119,"[18, 23, 28, 43]"
signer0_sample980,179,"[16, 32, 36]"
signer0_sample981,195,"[20, 24, 38, 42, 46, 50]"
signer0_sample982,114,"[19, 23, 28]"
signer0_sample983,41,"[31, 46, 50, 54]"
signer0_sample984,97,"[18, 22, 29]"
signer0_sample985,44,"[21, 25, 31, 41, 46]"
signer0_sample986,144,"[17, 21]"
signer0_sample987,30,"[17, 21, 28, 32]"
signer0_sample988,168,"[19, 26, 30]"
signer0_sample989,129,"[25, 29, 33]"
signer0_sample990,8,"[24, 28, 32, 39, 44, 49, 53, 57]"
signer0_sample991,147,"[22, 33, 37, 46, 50]"
signer0_sample992,131,"[22, 27, 32, 36, 47]"
signer0_sample993,173,"[20, 27]"
signer0_sample994,2,"[16, 22, 26, 32, 36, 45, 49]"
signer0_sample995,36,"[20, 24, 28, 37]"
signer0_sample996,118,"[44, 49, 55]"
signer0_sample997,4,"[19, 33, 40]"
signer0_sample998,203,"[21, 25, 29]"
signer0_sample999,102,"[19, 37]"
signer0_sample1000,164,"[19, 23, 29]"
signer0_sample1001,184,"[20, 24, 37, 41]"
signer0_sample1002,97,"[22, 27, 33, 38]"
signer0_sample1003,36,"[21, 25, 39]"
signer0_sample1004,112,"[19, 25, 29]"
signer0_sample1005,101,"[15, 20, 24, 35]"
signer0_sample1006,118,"[20, 27, 46, 56, 60, 64]"
signer0_sample1007,157,"[19, 23, 28, 33]"
signer0_sample1008,127,"[18, 23, 27, 32, 37, 42]"
signer0_sample1009,83,"[22, 27, 56]"
signer0_sample1010,75,"[22, 26, 30, 34, 38, 44]"
signer0_sample1011,117,"[20, 24, 28, 33]"
signer0_sample1012,109,"[15, 21, 32, 37]"
signer0_sample1013,62,"[19, 24, 29, 33, 39, 44]"
signer0_sample1014,219,"[25, 30, 34, 39, 44]"
signer0_sample1015,83,[44]
signer0_sample1016,221,"[15, 19, 31, 38, 43]"
signer0_sample1017,143,"[20, 25, 29, 33]"
signer0_sample1018,10,"[22, 27, 36]"
signer0_sample1019,2,"[15, 22, 26, 30, 34, 38, 43]"
signer0_sample1020,162,"[24, 28, 32, 36, 51]"
signer0_sample1021,30,"[23, 27, 31, 40]"
signer0_sample1022,20,"[22, 26]"
signer0_sample1023,224,"[26, 35]"
signer0_sample1024,47,"[23, 27]"
signer0_sample1025,207,"[20, 24, 30, 34, 38, 43, 48]"
signer0_sample1026,138,"[20, 29, 33, 37]"
signer0_sample1027,189,"[20, 24, 34, 41]"
signer0_sample1028,20,"[21, 26, 31]"
signer0_sample1029,84,"[21, 29]"
signer0_sample1030,18,"[24, 28, 32]"
signer0_sample1031,203,"[22, 26]"
signer0_sample1032,195,"[18, 22, 26, 31, 35, 39, 43, 48, 52, 56, 63]"
signer0_sample1033,151,"[23, 27, 31, 35]"
signer0_sample1034,0,"[22, 26, 42]"
signer0_sample1035,24,"[18, 22, 26, 48, 59]"
signer0_sample1036,141,"[35, 42, 48]"
signer0_sample1037,67,"[21, 25, 29, 36]"
signer0_sample1038,182,[30]
signer0_sample1039,14,"[19, 30, 34, 39]"
signer0_sample1040,216,"[17, 21, 27, 32, 36]"
signer0_sample1041,157,"[18, 23, 27, 32, 43]"
signer0_sample1042,104,"[22, 33, 37]"
signer0_sample1043,102,"[36, 40]"
signer0_sample1044,0,"[22, 26, 33, 46, 51]"
signer0_sample1045,217,"[20, 29, 33]"
signer0_sample1046,80,"[17, 25, 34, 40]"
signer0_sample1047,198,"[21, 25, 41]"
signer0_sample1048,101,"[18, 31]"
signer0_sample1049,156,"[15, 19, 25, 29, 33, 37, 42]"
signer0_sample1050,142,[39]
signer0_sample1051,178,"[20, 24, 28]"
signer0_sample1052,78,"[25, 31, 35, 41]"
signer0_sample1053,44,[31]
signer0_sample1054,212,"[21, 25, 34, 38]"
signer0_sample1055,135,"[19, 24, 30, 40, 46]"
signer0_sample1056,139,"[21, 25, 29, 33, 40]"
signer0_sample1057,10,"[21, 25]"
signer0_sample1058,185,"[14, 18, 22, 26, 35]"
signer0_sample1059,69,"[24, 33, 40]"
signer0_sample1060,96,[22]
signer0_sample1061,7,"[23, 27, 31, 35, 39]"
signer0_sample1062,32,"[23, 27, 32]"
signer0_sample1063,179,"[19, 23, 37, 44]"
signer0_sample1064,16,"[20, 24]"
signer0_sample1065,117,"[19, 29, 33]"
signer0_sample1066,196,"[18, 22, 26, 31, 36, 40, 51]"
signer0_sample1067,48,"[23, 27, 31, 35, 39, 43, 47, 53, 59]"
signer0_sample1068,154,"[21, 25, 30]"
signer0_sample1069,173,"[18, 23, 27, 33]"
signer0_sample1070,148,"[25, 32, 39, 44]"
signer0_sample1071,36,"[18, 22, 30, 34]"
signer0_sample1072,192,"[19, 26, 33]"
signer0_sample1073,155,"[18, 29]"
signer0_sample1074,137,"[20, 28, 32]"
signer0_sample1075,66,[18]
signer0_sample1076,30,[21]
signer0_sample1077,133,"[18, 23, 27]"
signer0_sample1078,29,"[20, 24, 32]"
signer0_sample1079,69,"[22, 26, 32]"
signer0_sample1080,138,"[20, 35, 40, 44, 53, 60]"
signer0_sample1081,40,"[20, 36, 45]"
signer0_sample1082,131,"[20, 27, 33]"
signer0_sample1083,215,"[20, 24, 28, 47]"
signer0_sample1084,111,"[18, 22, 31]"
signer0_sample1085,192,"[33, 41]"
signer0_sample1086,4,"[21, 37, 41]"
signer0_sample1087,96,[25]
signer0_sample1088,18,"[22, 27, 32, 36, 40, 44, 48, 55, 59]"
signer0_sample1089,9,"[25, 29]"
signer0_sample1090,85,"[29, 34, 38]"
signer0_sample1091,14,"[24, 28, 40, 46, 52, 56, 60]"
signer0_sample1092,122,"[15, 20, 24, 32]"
signer0_sample1093,62,"[19, 23, 27, 39]"
signer0_sample1094,170,"[23, 34, 38]"
signer0_sample1095,202,[30]
signer0_sample1096,37,"[30, 34]"
signer0_sample1097,167,"[21, 40, 45, 50]"
signer0_sample1098,175,"[19, 24, 28]"
signer0_sample1099,165,"[21, 32, 38]"
signer0_sample1100,30,"[21, 25, 29, 34]"
signer0_sample1101,194,[31]
signer0_sample1102,47,"[26, 30, 35]"
signer0_sample1103,31,"[23, 38]"
signer0_sample1104,124,"[24, 31, 44]"
signer0_sample1105,125,"[16, 26]"
signer0_sample1106,202,[33]
signer0_sample1107,5,"[26, 31, 40, 45]"
signer0_sample1108,71,"[19, 23, 28, 32]"
signer0_sample1109,129,"[25, 31]"
signer0_sample1110,192,"[23, 31]"
signer0_sample1111,145,"[22, 27, 36, 40]"
signer0_sample1112,120,"[23, 27, 31, 35, 39]"
signer0_sample1113,143,"[21, 25, 29, 33]"
signer0_sample1114,9,"[21, 25, 34]"
signer0_sample1115,146,"[20, 24, 28]"
signer0_sample1116,54,[28]
signer0_sample1117,154,"[20, 24, 28]"
signer0_sample1118,31,"[30, 34, 49]"
signer0_sample1119,173,"[20, 27, 35]"
signer0_sample1120,163,"[23, 27, 31, 38]"
signer0_sample1121,129,"[23, 27, 37]"
signer0_sample1122,203,"[22, 26, 30, 34]"
signer0_sample1123,209,"[17, 21]"
signer0_sample1124,98,"[22, 27, 31]"
signer0_sample1125,56,"[22, 26, 30, 41, 45, 49, 53, 57]"
signer0_sample1126,223,"[37, 41]"
signer0_sample1127,81,"[17, 28, 34]"
signer0_sample1128,198,"[21, 25, 32]"
signer0_sample1129,92,"[23, 27]"
signer0_sample1130,48,"[21, 26, 30, 34]"
signer0_sample1131,208,"[20, 28]"
signer0_sample1132,184,"[21, 31, 35]"
signer0_sample1133,36,"[20, 24, 35, 39]"
signer0_sample1134,53,"[22, 26, 30]"
signer0_sample1135,99,"[20, 25, 30, 35, 41, 45]"
signer0_sample1136,69,"[22, 26, 32, 40]"
signer0_sample1137,41,"[15, 19, 29, 43, 49]"
signer0_sample1138,22,"[18, 28]"
signer0_sample1139,225,"[19, 23, 28, 32]"
signer0_sample1140,16,"[20, 26]"
signer0_sample1141,9,"[22, 26, 30]"
signer0_sample1142,4,"[23, 27, 48, 52, 57]"
signer0_sample1143,34,"[20, 35, 39]"
signer0_sample1144,170,"[24, 35, 39]"
signer0_sample1145,225,"[22, 26, 30, 34, 38]"
signer0_sample1146,90,"[26, 38]"
signer0_sample1147,37,"[18, 22, 26]"
signer0_sample1148,52,"[21, 27, 31, 35]"
signer0_sample1149,194,"[9, 19, 28, 38]"
signer0_sample1150,81,"[19, 41]"
signer0_sample1151,77,"[30, 34, 41, 45, 50]"
signer0_sample1152,159,"[31, 35, 53, 66]"
signer0_sample1153,193,[22]
signer0_sample1154,55,"[21, 25, 30]"
signer0_sample1155,28,"[22, 26, 37]"
signer0_sample1156,157,"[17, 21, 26, 30]"
signer0_sample1157,127,"[17, 22, 26, 30, 35, 39, 44, 48, 53]"
signer0_sample1158,82,"[23, 27, 34, 38, 45, 50]"
signer0_sample1159,110,"[22, 26, 30]"
signer0_sample1160,20,"[18, 22]"
signer0_sample1161,26,[32]
signer0_sample1162,214,"[22, 26, 30, 45, 50, 54]"
signer0_sample1163,19,"[17, 23, 32, 37]"
signer0_sample1164,199,"[18, 22, 26, 30, 34]"
signer0_sample1165,192,[29]
signer0_sample1166,30,"[18, 23]"
